,asian,associates,bachelors,black,eviction_likely,eviction_not_likely,eviction_somewhat_likely,eviction_very_unlikely,expenses_a_little_difficulty,expenses_no_difficulty,expenses_some_difficulty,expenses_very_difficult,geography,graduate,hs,job_loss_no,job_loss_yes,kids_in_hh,married,months_behind_avg,no_hs,rent_cur_no,rent_cur_yes,rental_assistance_denied,rental_assistance_not_needed,rental_assistance_recvd,rental_assistance_waiting,some_college,some_hs,survey,un_married,week,white
469,61.0,97.0,356.0,126.0,5.0,8.0,7.0,6.0,193.0,542.0,185.0,125.0,Dallas,250.0,119.0,639.0,442.0,399.0,175.0,-1.0,4.0,27.0,174.0,-1.0,-1.0,-1.0,-1.0,250.0,8.0,18.0,909.0,70.0,849.0
470,61.0,97.0,356.0,126.0,5.0,8.0,7.0,6.0,193.0,542.0,185.0,125.0,Dallas,250.0,119.0,639.0,442.0,399.0,175.0,-1.0,4.0,27.0,174.0,-1.0,-1.0,-1.0,-1.0,250.0,8.0,18.0,909.0,71.0,849.0
471,79.0,89.0,304.0,132.0,3.0,7.0,10.0,7.0,189.0,461.0,158.0,126.0,Houston,245.0,99.0,539.0,422.0,388.0,135.0,-1.0,5.0,27.0,156.0,-1.0,-1.0,-1.0,-1.0,196.0,26.0,18.0,829.0,69.0,714.0
472,79.0,89.0,304.0,132.0,3.0,7.0,10.0,7.0,189.0,461.0,158.0,126.0,Houston,245.0,99.0,539.0,422.0,388.0,135.0,-1.0,5.0,27.0,156.0,-1.0,-1.0,-1.0,-1.0,196.0,26.0,18.0,829.0,70.0,714.0
473,79.0,89.0,304.0,132.0,3.0,7.0,10.0,7.0,189.0,461.0,158.0,126.0,Houston,245.0,99.0,539.0,422.0,388.0,135.0,-1.0,5.0,27.0,156.0,-1.0,-1.0,-1.0,-1.0,196.0,26.0,18.0,829.0,71.0,714.0
474,28.0,87.0,225.0,43.0,4.0,5.0,6.0,3.0,147.0,408.0,99.0,89.0,Texas,177.0,68.0,471.0,282.0,278.0,101.0,-1.0,6.0,18.0,151.0,-1.0,-1.0,-1.0,-1.0,179.0,12.0,18.0,653.0,69.0,645.0
475,28.0,87.0,225.0,43.0,4.0,5.0,6.0,3.0,147.0,408.0,99.0,89.0,Texas,177.0,68.0,471.0,282.0,278.0,101.0,-1.0,6.0,18.0,151.0,-1.0,-1.0,-1.0,-1.0,179.0,12.0,18.0,653.0,70.0,645.0
476,28.0,87.0,225.0,43.0,4.0,5.0,6.0,3.0,147.0,408.0,99.0,89.0,Texas,177.0,68.0,471.0,282.0,278.0,101.0,-1.0,6.0,18.0,151.0,-1.0,-1.0,-1.0,-1.0,179.0,12.0,18.0,653.0,71.0,645.0
477,80.0,127.0,411.0,153.0,4.0,16.0,12.0,4.0,256.0,667.0,191.0,188.0,Dallas,317.0,147.0,783.0,560.0,492.0,208.0,-1.0,11.0,37.0,252.0,-1.0,-1.0,-1.0,-1.0,311.0,23.0,19.0,1139.0,72.0,1056.0
478,80.0,127.0,411.0,153.0,4.0,16.0,12.0,4.0,256.0,667.0,191.0,188.0,Dallas,317.0,147.0,783.0,560.0,492.0,208.0,-1.0,11.0,37.0,252.0,-1.0,-1.0,-1.0,-1.0,311.0,23.0,19.0,1139.0,73.0,1056.0
479,80.0,127.0,411.0,153.0,4.0,16.0,12.0,4.0,256.0,667.0,191.0,188.0,Dallas,317.0,147.0,783.0,560.0,492.0,208.0,-1.0,11.0,37.0,252.0,-1.0,-1.0,-1.0,-1.0,311.0,23.0,19.0,1139.0,74.0,1056.0
480,88.0,104.0,362.0,186.0,11.0,9.0,17.0,6.0,246.0,524.0,201.0,185.0,Houston,262.0,127.0,665.0,517.0,465.0,158.0,-1.0,8.0,45.0,164.0,-1.0,-1.0,-1.0,-1.0,308.0,20.0,19.0,1033.0,72.0,872.0
481,88.0,104.0,362.0,186.0,11.0,9.0,17.0,6.0,246.0,524.0,201.0,185.0,Houston,262.0,127.0,665.0,517.0,465.0,158.0,-1.0,8.0,45.0,164.0,-1.0,-1.0,-1.0,-1.0,308.0,20.0,19.0,1033.0,73.0,872.0
482,88.0,104.0,362.0,186.0,11.0,9.0,17.0,6.0,246.0,524.0,201.0,185.0,Houston,262.0,127.0,665.0,517.0,465.0,158.0,-1.0,8.0,45.0,164.0,-1.0,-1.0,-1.0,-1.0,308.0,20.0,19.0,1033.0,74.0,872.0
483,37.0,96.0,250.0,57.0,4.0,4.0,10.0,8.0,192.0,403.0,150.0,109.0,Texas,189.0,120.0,512.0,353.0,326.0,151.0,-1.0,8.0,26.0,186.0,-1.0,-1.0,-1.0,-1.0,194.0,13.0,19.0,719.0,72.0,734.0
484,37.0,96.0,250.0,57.0,4.0,4.0,10.0,8.0,192.0,403.0,150.0,109.0,Texas,189.0,120.0,512.0,353.0,326.0,151.0,-1.0,8.0,26.0,186.0,-1.0,-1.0,-1.0,-1.0,194.0,13.0,19.0,719.0,73.0,734.0
485,37.0,96.0,250.0,57.0,4.0,4.0,10.0,8.0,192.0,403.0,150.0,109.0,Texas,189.0,120.0,512.0,353.0,326.0,151.0,-1.0,8.0,26.0,186.0,-1.0,-1.0,-1.0,-1.0,194.0,13.0,19.0,719.0,74.0,734.0
486,87.0,142.0,466.0,170.0,10.0,15.0,10.0,13.0,289.0,746.0,227.0,163.0,Dallas,331.0,155.0,875.0,582.0,553.0,217.0,-1.0,12.0,48.0,261.0,-1.0,-1.0,-1.0,-1.0,338.0,22.0,20.0,1249.0,75.0,1146.0
487,87.0,142.0,466.0,170.0,10.0,15.0,10.0,13.0,289.0,746.0,227.0,163.0,Dallas,331.0,155.0,875.0,582.0,553.0,217.0,-1.0,12.0,48.0,261.0,-1.0,-1.0,-1.0,-1.0,338.0,22.0,20.0,1249.0,76.0,1146.0
488,87.0,142.0,466.0,170.0,10.0,15.0,10.0,13.0,289.0,746.0,227.0,163.0,Dallas,331.0,155.0,875.0,582.0,553.0,217.0,-1.0,12.0,48.0,261.0,-1.0,-1.0,-1.0,-1.0,338.0,22.0,20.0,1249.0,77.0,1146.0
489,120.0,120.0,408.0,164.0,11.0,12.0,19.0,6.0,217.0,585.0,184.0,181.0,Houston,280.0,113.0,658.0,526.0,471.0,160.0,-1.0,11.0,49.0,175.0,-1.0,-1.0,-1.0,-1.0,236.0,30.0,20.0,1038.0,75.0,857.0
490,120.0,120.0,408.0,164.0,11.0,12.0,19.0,6.0,217.0,585.0,184.0,181.0,Houston,280.0,113.0,658.0,526.0,471.0,160.0,-1.0,11.0,49.0,175.0,-1.0,-1.0,-1.0,-1.0,236.0,30.0,20.0,1038.0,76.0,857.0
491,120.0,120.0,408.0,164.0,11.0,12.0,19.0,6.0,217.0,585.0,184.0,181.0,Houston,280.0,113.0,658.0,526.0,471.0,160.0,-1.0,11.0,49.0,175.0,-1.0,-1.0,-1.0,-1.0,236.0,30.0,20.0,1038.0,77.0,857.0
492,23.0,97.0,261.0,55.0,3.0,9.0,6.0,8.0,175.0,452.0,152.0,137.0,Texas,215.0,108.0,576.0,355.0,345.0,147.0,-1.0,3.0,27.0,175.0,-1.0,-1.0,-1.0,-1.0,231.0,19.0,20.0,787.0,75.0,815.0
493,23.0,97.0,261.0,55.0,3.0,9.0,6.0,8.0,175.0,452.0,152.0,137.0,Texas,215.0,108.0,576.0,355.0,345.0,147.0,-1.0,3.0,27.0,175.0,-1.0,-1.0,-1.0,-1.0,231.0,19.0,20.0,787.0,76.0,815.0
494,23.0,97.0,261.0,55.0,3.0,9.0,6.0,8.0,175.0,452.0,152.0,137.0,Texas,215.0,108.0,576.0,355.0,345.0,147.0,-1.0,3.0,27.0,175.0,-1.0,-1.0,-1.0,-1.0,231.0,19.0,20.0,787.0,77.0,815.0
495,73.0,115.0,421.0,163.0,10.0,8.0,18.0,4.0,241.0,645.0,209.0,164.0,Dallas,301.0,153.0,754.0,535.0,452.0,199.0,-1.0,8.0,40.0,236.0,-1.0,-1.0,-1.0,-1.0,278.0,20.0,21.0,1097.0,78.0,1012.0
496,73.0,115.0,421.0,163.0,10.0,8.0,18.0,4.0,241.0,645.0,209.0,164.0,Dallas,301.0,153.0,754.0,535.0,452.0,199.0,-1.0,8.0,40.0,236.0,-1.0,-1.0,-1.0,-1.0,278.0,20.0,21.0,1097.0,79.0,1012.0
497,73.0,115.0,421.0,163.0,10.0,8.0,18.0,4.0,241.0,645.0,209.0,164.0,Dallas,301.0,153.0,754.0,535.0,452.0,199.0,-1.0,8.0,40.0,236.0,-1.0,-1.0,-1.0,-1.0,278.0,20.0,21.0,1097.0,80.0,1012.0
498,82.0,110.0,397.0,185.0,9.0,6.0,9.0,3.0,223.0,544.0,188.0,176.0,Houston,271.0,113.0,643.0,519.0,442.0,176.0,-1.0,4.0,28.0,167.0,-1.0,-1.0,-1.0,-1.0,250.0,23.0,21.0,992.0,78.0,859.0
499,82.0,110.0,397.0,185.0,9.0,6.0,9.0,3.0,223.0,544.0,188.0,176.0,Houston,271.0,113.0,643.0,519.0,442.0,176.0,-1.0,4.0,28.0,167.0,-1.0,-1.0,-1.0,-1.0,250.0,23.0,21.0,992.0,79.0,859.0
500,82.0,110.0,397.0,185.0,9.0,6.0,9.0,3.0,223.0,544.0,188.0,176.0,Houston,271.0,113.0,643.0,519.0,442.0,176.0,-1.0,4.0,28.0,167.0,-1.0,-1.0,-1.0,-1.0,250.0,23.0,21.0,992.0,80.0,859.0
501,24.0,96.0,262.0,53.0,5.0,7.0,8.0,8.0,197.0,420.0,132.0,140.0,Texas,215.0,101.0,519.0,383.0,323.0,149.0,-1.0,7.0,28.0,202.0,-1.0,-1.0,-1.0,-1.0,207.0,17.0,21.0,756.0,78.0,780.0
502,24.0,96.0,262.0,53.0,5.0,7.0,8.0,8.0,197.0,420.0,132.0,140.0,Texas,215.0,101.0,519.0,383.0,323.0,149.0,-1.0,7.0,28.0,202.0,-1.0,-1.0,-1.0,-1.0,207.0,17.0,21.0,756.0,79.0,780.0
503,24.0,96.0,262.0,53.0,5.0,7.0,8.0,8.0,197.0,420.0,132.0,140.0,Texas,215.0,101.0,519.0,383.0,323.0,149.0,-1.0,7.0,28.0,202.0,-1.0,-1.0,-1.0,-1.0,207.0,17.0,21.0,756.0,80.0,780.0
504,91.0,139.0,437.0,175.0,8.0,11.0,9.0,9.0,322.0,645.0,240.0,140.0,Dallas,316.0,160.0,836.0,561.0,544.0,204.0,-1.0,11.0,38.0,235.0,-1.0,-1.0,-1.0,-1.0,319.0,25.0,22.0,1203.0,81.0,1084.0
505,91.0,139.0,437.0,175.0,8.0,11.0,9.0,9.0,322.0,645.0,240.0,140.0,Dallas,316.0,160.0,836.0,561.0,544.0,204.0,-1.0,11.0,38.0,235.0,-1.0,-1.0,-1.0,-1.0,319.0,25.0,22.0,1203.0,82.0,1084.0
506,91.0,139.0,437.0,175.0,8.0,11.0,9.0,9.0,322.0,645.0,240.0,140.0,Dallas,316.0,160.0,836.0,561.0,544.0,204.0,-1.0,11.0,38.0,235.0,-1.0,-1.0,-1.0,-1.0,319.0,25.0,22.0,1203.0,83.0,1084.0
507,131.0,100.0,367.0,173.0,7.0,8.0,7.0,6.0,287.0,506.0,195.0,155.0,Houston,290.0,130.0,659.0,552.0,467.0,175.0,-1.0,14.0,29.0,176.0,-1.0,-1.0,-1.0,-1.0,294.0,29.0,22.0,1049.0,81.0,874.0
508,131.0,100.0,367.0,173.0,7.0,8.0,7.0,6.0,287.0,506.0,195.0,155.0,Houston,290.0,130.0,659.0,552.0,467.0,175.0,-1.0,14.0,29.0,176.0,-1.0,-1.0,-1.0,-1.0,294.0,29.0,22.0,1049.0,82.0,874.0
509,131.0,100.0,367.0,173.0,7.0,8.0,7.0,6.0,287.0,506.0,195.0,155.0,Houston,290.0,130.0,659.0,552.0,467.0,175.0,-1.0,14.0,29.0,176.0,-1.0,-1.0,-1.0,-1.0,294.0,29.0,22.0,1049.0,83.0,874.0
510,30.0,103.0,273.0,52.0,6.0,5.0,15.0,7.0,240.0,383.0,163.0,116.0,Texas,194.0,103.0,563.0,372.0,316.0,160.0,-1.0,9.0,34.0,174.0,-1.0,-1.0,-1.0,-1.0,249.0,18.0,22.0,789.0,81.0,822.0
511,30.0,103.0,273.0,52.0,6.0,5.0,15.0,7.0,240.0,383.0,163.0,116.0,Texas,194.0,103.0,563.0,372.0,316.0,160.0,-1.0,9.0,34.0,174.0,-1.0,-1.0,-1.0,-1.0,249.0,18.0,22.0,789.0,82.0,822.0
512,30.0,103.0,273.0,52.0,6.0,5.0,15.0,7.0,240.0,383.0,163.0,116.0,Texas,194.0,103.0,563.0,372.0,316.0,160.0,-1.0,9.0,34.0,174.0,-1.0,-1.0,-1.0,-1.0,249.0,18.0,22.0,789.0,83.0,822.0
513,110.0,151.0,532.0,195.0,8.0,9.0,9.0,6.0,409.0,758.0,261.0,161.0,Dallas,375.0,180.0,1007.0,653.0,561.0,220.0,-1.0,15.0,32.0,295.0,-1.0,-1.0,-1.0,-1.0,387.0,30.0,23.0,1450.0,84.0,1287.0
514,110.0,151.0,532.0,195.0,8.0,9.0,9.0,6.0,409.0,758.0,261.0,161.0,Dallas,375.0,180.0,1007.0,653.0,561.0,220.0,-1.0,15.0,32.0,295.0,-1.0,-1.0,-1.0,-1.0,387.0,30.0,23.0,1450.0,85.0,1287.0
515,110.0,151.0,532.0,195.0,8.0,9.0,9.0,6.0,409.0,758.0,261.0,161.0,Dallas,375.0,180.0,1007.0,653.0,561.0,220.0,-1.0,15.0,32.0,295.0,-1.0,-1.0,-1.0,-1.0,387.0,30.0,23.0,1450.0,86.0,1287.0
516,154.0,135.0,439.0,226.0,13.0,10.0,17.0,10.0,296.0,622.0,276.0,174.0,Houston,365.0,140.0,828.0,619.0,547.0,195.0,-1.0,22.0,50.0,199.0,-1.0,-1.0,-1.0,-1.0,329.0,30.0,23.0,1265.0,84.0,1021.0
517,154.0,135.0,439.0,226.0,13.0,10.0,17.0,10.0,296.0,622.0,276.0,174.0,Houston,365.0,140.0,828.0,619.0,547.0,195.0,-1.0,22.0,50.0,199.0,-1.0,-1.0,-1.0,-1.0,329.0,30.0,23.0,1265.0,85.0,1021.0
518,154.0,135.0,439.0,226.0,13.0,10.0,17.0,10.0,296.0,622.0,276.0,174.0,Houston,365.0,140.0,828.0,619.0,547.0,195.0,-1.0,22.0,50.0,199.0,-1.0,-1.0,-1.0,-1.0,329.0,30.0,23.0,1265.0,86.0,1021.0
519,31.0,113.0,324.0,58.0,3.0,9.0,5.0,11.0,269.0,453.0,190.0,137.0,Texas,266.0,122.0,640.0,444.0,372.0,171.0,-1.0,14.0,28.0,232.0,-1.0,-1.0,-1.0,-1.0,231.0,23.0,23.0,922.0,84.0,954.0
520,31.0,113.0,324.0,58.0,3.0,9.0,5.0,11.0,269.0,453.0,190.0,137.0,Texas,266.0,122.0,640.0,444.0,372.0,171.0,-1.0,14.0,28.0,232.0,-1.0,-1.0,-1.0,-1.0,231.0,23.0,23.0,922.0,85.0,954.0
521,31.0,113.0,324.0,58.0,3.0,9.0,5.0,11.0,269.0,453.0,190.0,137.0,Texas,266.0,122.0,640.0,444.0,372.0,171.0,-1.0,14.0,28.0,232.0,-1.0,-1.0,-1.0,-1.0,231.0,23.0,23.0,922.0,86.0,954.0
522,102.0,147.0,520.0,215.0,10.0,15.0,9.0,11.0,376.0,733.0,275.0,183.0,Dallas,355.0,167.0,979.0,660.0,561.0,238.0,-1.0,16.0,45.0,303.0,-1.0,-1.0,-1.0,-1.0,410.0,33.0,24.0,1410.0,87.0,1268.0
523,102.0,147.0,520.0,215.0,10.0,15.0,9.0,11.0,376.0,733.0,275.0,183.0,Dallas,355.0,167.0,979.0,660.0,561.0,238.0,-1.0,16.0,45.0,303.0,-1.0,-1.0,-1.0,-1.0,410.0,33.0,24.0,1410.0,88.0,1268.0
524,102.0,147.0,520.0,215.0,10.0,15.0,9.0,11.0,376.0,733.0,275.0,183.0,Dallas,355.0,167.0,979.0,660.0,561.0,238.0,-1.0,16.0,45.0,303.0,-1.0,-1.0,-1.0,-1.0,410.0,33.0,24.0,1410.0,89.0,1268.0
525,143.0,139.0,431.0,223.0,10.0,22.0,11.0,8.0,289.0,635.0,276.0,164.0,Houston,363.0,153.0,846.0,579.0,518.0,202.0,-1.0,14.0,51.0,212.0,-1.0,-1.0,-1.0,-1.0,296.0,36.0,24.0,1230.0,87.0,1009.0
526,143.0,139.0,431.0,223.0,10.0,22.0,11.0,8.0,289.0,635.0,276.0,164.0,Houston,363.0,153.0,846.0,579.0,518.0,202.0,-1.0,14.0,51.0,212.0,-1.0,-1.0,-1.0,-1.0,296.0,36.0,24.0,1230.0,88.0,1009.0
527,143.0,139.0,431.0,223.0,10.0,22.0,11.0,8.0,289.0,635.0,276.0,164.0,Houston,363.0,153.0,846.0,579.0,518.0,202.0,-1.0,14.0,51.0,212.0,-1.0,-1.0,-1.0,-1.0,296.0,36.0,24.0,1230.0,89.0,1009.0
528,44.0,108.0,289.0,67.0,2.0,6.0,13.0,4.0,255.0,456.0,177.0,130.0,Texas,227.0,133.0,653.0,403.0,339.0,160.0,-1.0,20.0,25.0,203.0,-1.0,-1.0,-1.0,-1.0,264.0,23.0,24.0,904.0,87.0,902.0
529,44.0,108.0,289.0,67.0,2.0,6.0,13.0,4.0,255.0,456.0,177.0,130.0,Texas,227.0,133.0,653.0,403.0,339.0,160.0,-1.0,20.0,25.0,203.0,-1.0,-1.0,-1.0,-1.0,264.0,23.0,24.0,904.0,88.0,902.0
530,44.0,108.0,289.0,67.0,2.0,6.0,13.0,4.0,255.0,456.0,177.0,130.0,Texas,227.0,133.0,653.0,403.0,339.0,160.0,-1.0,20.0,25.0,203.0,-1.0,-1.0,-1.0,-1.0,264.0,23.0,24.0,904.0,89.0,902.0
531,111.0,140.0,548.0,224.0,8.0,15.0,11.0,8.0,370.0,749.0,272.0,180.0,Dallas,372.0,172.0,993.0,650.0,570.0,268.0,-1.0,9.0,43.0,272.0,-1.0,-1.0,-1.0,-1.0,370.0,40.0,25.0,1383.0,90.0,1265.0
532,111.0,140.0,548.0,224.0,8.0,15.0,11.0,8.0,370.0,749.0,272.0,180.0,Dallas,372.0,172.0,993.0,650.0,570.0,268.0,-1.0,9.0,43.0,272.0,-1.0,-1.0,-1.0,-1.0,370.0,40.0,25.0,1383.0,91.0,1265.0
533,111.0,140.0,548.0,224.0,8.0,15.0,11.0,8.0,370.0,749.0,272.0,180.0,Dallas,372.0,172.0,993.0,650.0,570.0,268.0,-1.0,9.0,43.0,272.0,-1.0,-1.0,-1.0,-1.0,370.0,40.0,25.0,1383.0,92.0,1265.0
534,138.0,140.0,453.0,253.0,7.0,9.0,11.0,13.0,321.0,641.0,254.0,200.0,Houston,376.0,168.0,895.0,613.0,560.0,230.0,-1.0,17.0,40.0,206.0,-1.0,-1.0,-1.0,-1.0,333.0,25.0,25.0,1282.0,90.0,1063.0
535,138.0,140.0,453.0,253.0,7.0,9.0,11.0,13.0,321.0,641.0,254.0,200.0,Houston,376.0,168.0,895.0,613.0,560.0,230.0,-1.0,17.0,40.0,206.0,-1.0,-1.0,-1.0,-1.0,333.0,25.0,25.0,1282.0,91.0,1063.0
536,138.0,140.0,453.0,253.0,7.0,9.0,11.0,13.0,321.0,641.0,254.0,200.0,Houston,376.0,168.0,895.0,613.0,560.0,230.0,-1.0,17.0,40.0,206.0,-1.0,-1.0,-1.0,-1.0,333.0,25.0,25.0,1282.0,92.0,1063.0
537,40.0,100.0,302.0,63.0,2.0,7.0,10.0,7.0,243.0,477.0,190.0,141.0,Texas,265.0,136.0,680.0,403.0,358.0,166.0,-1.0,10.0,26.0,208.0,-1.0,-1.0,-1.0,-1.0,261.0,14.0,25.0,922.0,90.0,931.0
538,40.0,100.0,302.0,63.0,2.0,7.0,10.0,7.0,243.0,477.0,190.0,141.0,Texas,265.0,136.0,680.0,403.0,358.0,166.0,-1.0,10.0,26.0,208.0,-1.0,-1.0,-1.0,-1.0,261.0,14.0,25.0,922.0,91.0,931.0
539,40.0,100.0,302.0,63.0,2.0,7.0,10.0,7.0,243.0,477.0,190.0,141.0,Texas,265.0,136.0,680.0,403.0,358.0,166.0,-1.0,10.0,26.0,208.0,-1.0,-1.0,-1.0,-1.0,261.0,14.0,25.0,922.0,92.0,931.0
540,123.0,142.0,535.0,234.0,10.0,16.0,10.0,11.0,378.0,812.0,258.0,151.0,Dallas,377.0,161.0,1044.0,629.0,554.0,261.0,-1.0,23.0,47.0,259.0,-1.0,-1.0,-1.0,-1.0,413.0,35.0,26.0,1425.0,93.0,1271.0
541,123.0,142.0,535.0,234.0,10.0,16.0,10.0,11.0,378.0,812.0,258.0,151.0,Dallas,377.0,161.0,1044.0,629.0,554.0,261.0,-1.0,23.0,47.0,259.0,-1.0,-1.0,-1.0,-1.0,413.0,35.0,26.0,1425.0,94.0,1271.0
542,123.0,142.0,535.0,234.0,10.0,16.0,10.0,11.0,378.0,812.0,258.0,151.0,Dallas,377.0,161.0,1044.0,629.0,554.0,261.0,-1.0,23.0,47.0,259.0,-1.0,-1.0,-1.0,-1.0,413.0,35.0,26.0,1425.0,95.0,1271.0
543,159.0,140.0,522.0,254.0,12.0,12.0,12.0,12.0,362.0,704.0,300.0,180.0,Houston,398.0,179.0,948.0,689.0,615.0,228.0,-1.0,20.0,50.0,225.0,-1.0,-1.0,-1.0,-1.0,344.0,44.0,26.0,1419.0,93.0,1179.0
544,159.0,140.0,522.0,254.0,12.0,12.0,12.0,12.0,362.0,704.0,300.0,180.0,Houston,398.0,179.0,948.0,689.0,615.0,228.0,-1.0,20.0,50.0,225.0,-1.0,-1.0,-1.0,-1.0,344.0,44.0,26.0,1419.0,94.0,1179.0
545,159.0,140.0,522.0,254.0,12.0,12.0,12.0,12.0,362.0,704.0,300.0,180.0,Houston,398.0,179.0,948.0,689.0,615.0,228.0,-1.0,20.0,50.0,225.0,-1.0,-1.0,-1.0,-1.0,344.0,44.0,26.0,1419.0,95.0,1179.0
546,37.0,114.0,297.0,69.0,6.0,5.0,9.0,7.0,239.0,523.0,181.0,134.0,Texas,279.0,132.0,664.0,453.0,364.0,182.0,-1.0,12.0,28.0,199.0,-1.0,-1.0,-1.0,-1.0,272.0,16.0,26.0,940.0,93.0,964.0
547,37.0,114.0,297.0,69.0,6.0,5.0,9.0,7.0,239.0,523.0,181.0,134.0,Texas,279.0,132.0,664.0,453.0,364.0,182.0,-1.0,12.0,28.0,199.0,-1.0,-1.0,-1.0,-1.0,272.0,16.0,26.0,940.0,94.0,964.0
548,37.0,114.0,297.0,69.0,6.0,5.0,9.0,7.0,239.0,523.0,181.0,134.0,Texas,279.0,132.0,664.0,453.0,364.0,182.0,-1.0,12.0,28.0,199.0,-1.0,-1.0,-1.0,-1.0,272.0,16.0,26.0,940.0,95.0,964.0
549,97.0,154.0,550.0,202.0,3.0,11.0,8.0,7.0,356.0,800.0,239.0,117.0,Dallas,343.0,175.0,1008.0,593.0,558.0,216.0,-1.0,18.0,29.0,256.0,-1.0,-1.0,-1.0,-1.0,346.0,27.0,27.0,1397.0,96.0,1241.0
550,97.0,154.0,550.0,202.0,3.0,11.0,8.0,7.0,356.0,800.0,239.0,117.0,Dallas,343.0,175.0,1008.0,593.0,558.0,216.0,-1.0,18.0,29.0,256.0,-1.0,-1.0,-1.0,-1.0,346.0,27.0,27.0,1397.0,97.0,1241.0
551,97.0,154.0,550.0,202.0,3.0,11.0,8.0,7.0,356.0,800.0,239.0,117.0,Dallas,343.0,175.0,1008.0,593.0,558.0,216.0,-1.0,18.0,29.0,256.0,-1.0,-1.0,-1.0,-1.0,346.0,27.0,27.0,1397.0,98.0,1241.0
552,144.0,131.0,474.0,230.0,5.0,11.0,11.0,6.0,360.0,706.0,251.0,129.0,Houston,361.0,159.0,878.0,630.0,562.0,211.0,-1.0,27.0,34.0,228.0,-1.0,-1.0,-1.0,-1.0,336.0,41.0,27.0,1318.0,96.0,1108.0
553,144.0,131.0,474.0,230.0,5.0,11.0,11.0,6.0,360.0,706.0,251.0,129.0,Houston,361.0,159.0,878.0,630.0,562.0,211.0,-1.0,27.0,34.0,228.0,-1.0,-1.0,-1.0,-1.0,336.0,41.0,27.0,1318.0,97.0,1108.0
554,144.0,131.0,474.0,230.0,5.0,11.0,11.0,6.0,360.0,706.0,251.0,129.0,Houston,361.0,159.0,878.0,630.0,562.0,211.0,-1.0,27.0,34.0,228.0,-1.0,-1.0,-1.0,-1.0,336.0,41.0,27.0,1318.0,98.0,1108.0
555,37.0,118.0,265.0,66.0,4.0,6.0,8.0,4.0,221.0,494.0,136.0,81.0,Texas,236.0,99.0,630.0,333.0,320.0,153.0,-1.0,11.0,22.0,171.0,-1.0,-1.0,-1.0,-1.0,220.0,19.0,27.0,815.0,96.0,828.0
556,37.0,118.0,265.0,66.0,4.0,6.0,8.0,4.0,221.0,494.0,136.0,81.0,Texas,236.0,99.0,630.0,333.0,320.0,153.0,-1.0,11.0,22.0,171.0,-1.0,-1.0,-1.0,-1.0,220.0,19.0,27.0,815.0,97.0,828.0
557,37.0,118.0,265.0,66.0,4.0,6.0,8.0,4.0,221.0,494.0,136.0,81.0,Texas,236.0,99.0,630.0,333.0,320.0,153.0,-1.0,11.0,22.0,171.0,-1.0,-1.0,-1.0,-1.0,220.0,19.0,27.0,815.0,98.0,828.0
558,97.0,160.0,460.0,189.0,4.0,7.0,8.0,9.0,274.0,837.0,197.0,96.0,Dallas,341.0,157.0,1251.0,227.0,514.0,229.0,-1.0,11.0,29.0,218.0,-1.0,-1.0,-1.0,-1.0,340.0,26.0,28.0,1266.0,99.0,1135.0
559,97.0,160.0,460.0,189.0,4.0,7.0,8.0,9.0,274.0,837.0,197.0,96.0,Dallas,341.0,157.0,1251.0,227.0,514.0,229.0,-1.0,11.0,29.0,218.0,-1.0,-1.0,-1.0,-1.0,340.0,26.0,28.0,1266.0,100.0,1135.0
560,97.0,160.0,460.0,189.0,4.0,7.0,8.0,9.0,274.0,837.0,197.0,96.0,Dallas,341.0,157.0,1251.0,227.0,514.0,229.0,-1.0,11.0,29.0,218.0,-1.0,-1.0,-1.0,-1.0,340.0,26.0,28.0,1266.0,101.0,1135.0
561,122.0,110.0,399.0,203.0,3.0,8.0,7.0,3.0,262.0,653.0,188.0,106.0,Houston,359.0,138.0,1028.0,268.0,484.0,191.0,-1.0,14.0,21.0,177.0,-1.0,-1.0,-1.0,-1.0,263.0,21.0,28.0,1113.0,99.0,928.0
562,122.0,110.0,399.0,203.0,3.0,8.0,7.0,3.0,262.0,653.0,188.0,106.0,Houston,359.0,138.0,1028.0,268.0,484.0,191.0,-1.0,14.0,21.0,177.0,-1.0,-1.0,-1.0,-1.0,263.0,21.0,28.0,1113.0,100.0,928.0
563,122.0,110.0,399.0,203.0,3.0,8.0,7.0,3.0,262.0,653.0,188.0,106.0,Houston,359.0,138.0,1028.0,268.0,484.0,191.0,-1.0,14.0,21.0,177.0,-1.0,-1.0,-1.0,-1.0,263.0,21.0,28.0,1113.0,101.0,928.0
564,45.0,95.0,250.0,43.0,3.0,4.0,3.0,4.0,181.0,513.0,118.0,48.0,Texas,233.0,116.0,775.0,127.0,285.0,146.0,-1.0,4.0,14.0,166.0,-1.0,-1.0,-1.0,-1.0,194.0,11.0,28.0,757.0,99.0,773.0
565,45.0,95.0,250.0,43.0,3.0,4.0,3.0,4.0,181.0,513.0,118.0,48.0,Texas,233.0,116.0,775.0,127.0,285.0,146.0,-1.0,4.0,14.0,166.0,-1.0,-1.0,-1.0,-1.0,194.0,11.0,28.0,757.0,100.0,773.0
566,45.0,95.0,250.0,43.0,3.0,4.0,3.0,4.0,181.0,513.0,118.0,48.0,Texas,233.0,116.0,775.0,127.0,285.0,146.0,-1.0,4.0,14.0,166.0,-1.0,-1.0,-1.0,-1.0,194.0,11.0,28.0,757.0,101.0,773.0
